Time (America/New_York),MSNB_S Wind speed (knots),MSNB_S Wind speed (knots) quality,MSNB_S Rain (day) (in),MSNB_S Rain (day) (in) quality,MSNB_S Rain (last 6 min) (in),MSNB_S Rain (last 6 min) (in) quality
2025-06-14 04:00,8.09,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:06,7.53,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:12,7.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:18,6.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:24,7.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:30,5.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:36,7.83,good,0.00,not evaluated,0.00,not evaluated
2025-06-14 04:42,13.12,good,0.01,not evaluated,0.01,not evaluated
2025-06-14 04:48,10.35,good,0.02,not evaluated,0.01,not evaluated
2025-06-14 04:54,12.34,good,0.04,not evaluated,0.02,not evaluated
2025-06-14 05:00,13.66,good,0.09,not evaluated,0.04,not evaluated
2025-06-14 05:06,17.78,good,0.14,not evaluated,0.05,not evaluated
2025-06-14 05:12,14.32,good,0.17,not evaluated,0.03,not evaluated
2025-06-14 05:18,11.10,good,0.17,not evaluated,0.00,not evaluated
2025-06-14 05:24,12.31,good,0.19,not evaluated,0.02,not evaluated
2025-06-14 05:30,9.15,good,0.20,not evaluated,0.01,not evaluated
2025-06-14 05:36,9.88,good,0.20,not evaluated,0.00,not evaluated
2025-06-14 05:42,12.89,good,0.23,not evaluated,0.03,not evaluated
2025-06-14 05:48,12.56,good,0.25,not evaluated,0.02,not evaluated
2025-06-14 05:54,10.80,good,0.25,not evaluated,0.00,not evaluated
2025-06-14 06:00,7.67,good,0.25,not evaluated,0.00,not evaluated
2025-06-14 06:06,5.87,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:12,6.76,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:18,6.48,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:24,6.90,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:30,4.75,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:36,2.44,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:42,1.63,good,0.26,not evaluated,0.00,not evaluated
2025-06-14 06:48,2.00,good,0.27,not evaluated,0.01,not evaluated
2025-06-14 06:54,4.68,good,0.28,not evaluated,0.01,not evaluated
2025-06-14 07:00,5.17,good,0.29,not evaluated,0.01,not evaluated
2025-06-14 07:06,3.77,good,0.29,not evaluated,0.00,not evaluated
2025-06-14 07:12,7.59,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:18,6.00,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:24,6.37,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:30,6.37,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:36,4.82,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:42,6.18,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:48,4.81,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 07:54,5.62,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:00,4.86,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:06,4.49,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:12,5.70,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:18,5.32,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:24,6.69,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:30,6.59,good,0.30,not evaluated,0.00,not evaluated
2025-06-14 08:36,6.12,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 08:42,6.12,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 08:48,6.43,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 08:54,5.89,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:00,6.69,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:06,5.81,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:12,6.66,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:18,5.88,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:24,5.92,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:30,6.37,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:36,6.72,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:42,7.06,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:48,6.64,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 09:54,6.63,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:00,7.91,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:06,7.18,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:12,7.26,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:18,7.17,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:24,8.47,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:30,8.77,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:36,8.81,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:42,9.90,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:48,8.24,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 10:54,7.01,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 11:00,6.87,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 11:06,8.00,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 11:12,7.80,good,0.31,not evaluated,0.00,not evaluated
2025-06-14 11:18,7.74,good,0.32,not evaluated,0.01,not evaluated
2025-06-14 11:24,8.46,good,0.32,not evaluated,0.00,not evaluated
2025-06-14 11:30,7.22,good,0.33,not evaluated,0.01,not evaluated
2025-06-14 11:36,7.24,good,0.33,not evaluated,0.00,not evaluated
2025-06-14 11:42,9.28,good,0.33,not evaluated,0.00,not evaluated
2025-06-14 11:48,9.53,good,0.33,not evaluated,0.00,not evaluated
2025-06-14 11:54,9.45,good,0.33,not evaluated,0.00,not evaluated
2025-06-14 12:00,9.56,good,0.34,not evaluated,0.01,not evaluated
2025-06-14 12:06,8.90,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:12,10.13,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:18,10.65,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:24,9.74,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:30,12.20,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:36,11.31,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:42,11.07,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:48,12.41,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 12:54,12.21,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:00,10.71,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:06,12.00,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:12,12.25,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:18,13.32,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:24,13.38,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:30,13.44,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:36,15.53,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:42,14.51,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:48,14.56,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 13:54,13.42,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 14:00,11.58,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 14:06,10.02,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 14:12,9.72,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 14:18,8.94,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 14:24,9.40,good,0.34,not evaluated,0.00,not evaluated
2025-06-14 14:30,9.98,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 14:36,8.73,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 14:42,8.91,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 14:48,6.43,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 14:54,6.07,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 15:00,5.87,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 15:06,2.86,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 15:12,4.43,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 15:18,4.30,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 15:24,3.51,good,0.35,not evaluated,0.00,not evaluated
2025-06-14 15:30,3.84,good,0.35,not evaluated,0.01,not evaluated
2025-06-14 15:36,3.30,good,0.36,not evaluated,0.01,not evaluated
2025-06-14 15:42,4.29,good,0.36,not evaluated,0.00,not evaluated
2025-06-14 15:48,2.88,good,0.37,not evaluated,0.01,not evaluated
2025-06-14 15:54,4.78,good,0.37,not evaluated,0.00,not evaluated
2025-06-14 16:00,5.83,good,0.38,not evaluated,0.01,not evaluated
2025-06-14 16:06,5.24,good,0.38,not evaluated,0.00,not evaluated
2025-06-14 16:12,6.57,good,0.38,not evaluated,0.00,not evaluated
2025-06-14 16:18,6.40,good,0.39,not evaluated,0.01,not evaluated
2025-06-14 16:24,6.71,good,0.39,not evaluated,0.00,not evaluated
2025-06-14 16:30,8.59,good,0.39,not evaluated,0.00,not evaluated
2025-06-14 16:36,8.35,good,0.39,not evaluated,0.00,not evaluated
2025-06-14 16:42,8.46,good,0.39,not evaluated,0.00,not evaluated
2025-06-14 16:48,7.68,good,0.39,not evaluated,0.00,not evaluated
2025-06-14 16:54,8.76,good,0.39,not evaluated,0.00,not evaluated
2025-06-14 17:00,9.88,good,0.40,not evaluated,0.01,not evaluated
2025-06-14 17:06,9.00,good,0.42,not evaluated,0.02,not evaluated
2025-06-14 17:12,7.18,good,0.43,not evaluated,0.01,not evaluated
2025-06-14 17:18,5.53,good,0.43,not evaluated,0.00,not evaluated
2025-06-14 17:24,5.93,good,0.44,not evaluated,0.00,not evaluated
2025-06-14 17:30,9.06,good,0.45,not evaluated,0.02,not evaluated
2025-06-14 17:36,11.24,good,0.47,not evaluated,0.02,not evaluated
2025-06-14 17:42,10.59,good,0.50,not evaluated,0.03,not evaluated
2025-06-14 17:48,12.09,good,0.56,not evaluated,0.06,not evaluated
2025-06-14 17:54,9.53,good,0.61,not evaluated,0.05,not evaluated
2025-06-14 18:00,16.56,good,0.70,not evaluated,0.09,not evaluated
2025-06-14 18:06,16.56,good,0.76,not evaluated,0.06,not evaluated
2025-06-14 18:12,10.43,good,0.78,not evaluated,0.02,not evaluated
2025-06-14 18:18,9.73,good,0.79,not evaluated,0.01,not evaluated
2025-06-14 18:24,5.67,good,0.79,not evaluated,0.00,not evaluated
2025-06-14 18:30,7.45,good,0.79,not evaluated,0.00,not evaluated
2025-06-14 18:36,7.61,good,0.80,not evaluated,0.01,not evaluated
2025-06-14 18:42,6.46,good,0.81,not evaluated,0.01,not evaluated
2025-06-14 18:48,6.39,good,0.81,not evaluated,0.00,not evaluated
2025-06-14 18:54,7.32,good,0.81,not evaluated,0.00,not evaluated
2025-06-14 19:00,8.74,good,0.82,not evaluated,0.01,not evaluated
2025-06-14 19:06,8.99,good,0.82,not evaluated,0.01,not evaluated
2025-06-14 19:12,8.07,good,0.83,not evaluated,0.01,not evaluated
2025-06-14 19:18,7.63,good,0.84,not evaluated,0.01,not evaluated
2025-06-14 19:24,7.83,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 19:30,7.06,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 19:36,6.96,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 19:42,7.25,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 19:48,7.29,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 19:54,7.55,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:00,8.09,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:06,9.17,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:12,9.77,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:18,10.03,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:24,8.05,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:30,7.96,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:36,7.42,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:42,8.26,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:48,8.77,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 20:54,7.47,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:00,7.05,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:06,7.25,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:12,7.64,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:18,7.28,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:24,7.15,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:30,7.06,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:36,5.92,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:42,5.56,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:48,5.83,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 21:54,7.13,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:00,7.85,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:06,8.13,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:12,8.10,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:18,7.74,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:24,6.90,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:30,6.73,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:36,7.10,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:42,7.01,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:48,7.34,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 22:54,7.02,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:00,7.41,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:06,6.92,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:12,6.77,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:18,5.71,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:24,5.34,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:30,5.57,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:36,6.13,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:42,5.51,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:48,5.32,good,0.84,not evaluated,0.00,not evaluated
2025-06-14 23:54,6.13,good,0.84,not evaluated,0.00,not evaluated
2025-06-15 00:00,6.66,good,0.84,not evaluated,0.00,not evaluated
2025-06-15 00:06,6.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:12,6.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:18,6.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:24,6.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:30,6.84,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:36,7.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:42,7.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:48,6.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 00:54,6.75,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:00,7.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:06,7.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:12,6.63,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:18,5.70,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:24,6.48,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:30,6.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:36,5.82,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:42,5.41,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:48,5.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 01:54,4.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:00,4.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:06,4.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:12,3.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:18,2.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:24,2.29,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:30,1.78,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:36,2.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:42,2.10,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:48,2.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 02:54,1.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:00,2.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:06,3.41,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:12,3.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:18,4.26,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:24,5.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:30,6.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:36,6.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:42,6.91,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:48,6.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 03:54,6.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:00,6.69,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:06,6.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:12,7.11,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:18,6.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:24,6.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:30,7.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:36,6.71,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:42,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:48,6.52,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 04:54,6.53,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:00,6.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:06,6.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:12,6.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:18,5.76,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:24,5.96,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:30,5.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:36,6.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:42,6.45,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:48,5.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 05:54,3.98,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:00,3.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:06,3.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:12,3.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:18,3.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:24,3.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:30,4.65,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:36,4.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:42,4.90,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:48,4.32,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 06:54,4.41,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:00,4.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:06,5.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:12,4.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:18,4.56,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:24,5.12,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:30,5.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:36,5.79,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:42,7.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:48,6.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 07:54,7.15,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:00,6.67,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:06,6.27,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:12,7.07,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:18,7.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:24,7.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:30,6.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:36,6.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:42,8.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:48,7.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 08:54,7.37,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:00,6.90,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:06,7.31,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:12,8.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:18,10.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:24,8.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:30,8.87,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:36,9.17,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:42,7.41,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:48,8.05,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 09:54,8.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:00,8.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:06,7.65,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:12,7.96,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:18,8.23,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:24,7.42,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:30,8.89,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:36,9.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:42,9.07,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:48,10.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 10:54,8.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:00,9.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:06,8.51,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:12,9.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:18,10.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:24,9.93,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:30,8.72,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:36,9.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:42,10.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:48,9.85,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 11:54,9.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:00,8.99,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:06,10.20,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:12,11.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:18,10.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:24,11.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:30,8.61,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:36,9.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:42,9.88,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:48,10.13,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 12:54,9.43,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:00,10.66,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:06,9.54,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:12,9.34,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:18,9.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:24,10.59,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:30,9.77,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:36,10.16,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:42,10.67,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:48,10.21,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 13:54,10.81,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:00,10.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:06,9.74,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:12,10.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:18,10.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:24,10.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:30,9.35,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:36,9.44,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:42,10.39,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:48,11.00,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 14:54,10.01,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:00,9.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:06,8.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:12,9.60,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:18,10.80,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:24,11.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:30,11.08,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:36,10.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:42,11.18,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:48,10.19,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 15:54,10.30,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:00,10.36,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:06,9.86,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:12,8.62,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:18,10.47,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:24,10.49,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:30,10.24,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:36,10.55,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:42,10.15,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:48,9.90,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 16:54,11.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:00,12.25,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:06,12.03,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:12,11.02,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:18,12.38,good,0.00,not evaluated,0.00,not evaluated
2025-06-15 17:24,10.42,good,0.00,not evaluated,0.00,not evaluated
