Real_Time,Temp_C,Cond_uScm-1
1753639203,36.15,0.00
1753639563,36.14,0.00
1753639922,35.84,0.00
1753640282,36.22,0.00
1753640642,36.23,0.00
1753641002,36.23,0.00
1753641363,36.60,0.00
1753641723,36.17,0.00
1753642082,36.83,0.00
1753642442,36.13,0.00
1753642803,37.01,0.00
1753643163,36.77,0.00
1753643523,36.52,0.00
1753643882,36.67,0.00
1753644242,36.26,0.00
1753644603,36.28,0.00
1753644963,36.30,0.00
1753645322,36.44,0.00
1753645682,36.09,0.00
1753646042,35.52,0.00
1753646402,36.35,0.00
1753646763,36.68,0.00
1753647123,36.82,0.00
1753647483,34.83,0.00
1753647842,34.18,0.00
1753648202,33.97,0.00
1753648562,35.25,0.00
1753648923,35.62,0.00
1753649283,35.76,0.00
1753649643,36.21,0.00
1753650002,36.22,0.00
1753650363,35.59,0.00
1753650723,34.60,0.00
1753651083,34.31,0.00
1753651443,34.02,0.00
1753651803,33.50,0.00
1753652162,33.18,0.00
1753652522,33.41,0.00
1753652883,33.85,0.00
1753653243,33.24,0.00
1753653603,33.24,0.00
1753653962,33.67,0.00
1753654322,33.51,0.00
1753654683,33.08,0.00
1753655043,32.85,0.00
1753655403,32.44,0.00
1753655762,31.77,0.00
1753656122,31.04,0.00
1753656482,31.29,0.00
1753656843,31.30,0.00
1753657203,31.27,0.00
1753657563,31.29,0.00
1753657922,31.03,0.00
1753658282,31.00,0.00
1753658642,30.69,0.00
1753659002,30.68,0.00
1753659362,30.68,0.00
1753659723,30.67,0.00
1753660083,30.66,0.00
1753660443,30.89,0.00
1753660803,31.13,0.00
1753661162,30.99,0.00
1753661522,31.17,0.00
1753661882,31.17,0.00
1753662243,30.97,0.00
1753662603,30.66,0.00
1753662963,30.80,0.00
1753663323,30.60,0.00
1753663683,30.62,0.00
1753664043,30.85,0.00
1753664402,30.86,0.00
1753664762,31.13,0.00
1753665122,31.11,0.00
1753665482,30.48,0.00
1753665843,30.26,0.00
1753666203,30.25,0.00
1753666563,30.12,0.00
1753666922,30.25,0.00
1753667282,30.24,0.00
1753667643,30.44,0.00
1753668002,30.64,0.00
1753668362,30.44,0.00
1753668723,30.59,0.00
1753669083,30.59,0.00
1753669443,30.57,0.00
1753669802,30.16,0.00
1753670162,29.89,0.00
1753670522,29.91,0.00
1753670882,29.91,0.00
1753671243,30.10,0.00
1753671603,30.09,0.00
1753671963,30.08,0.00
1753672322,30.08,0.00
1753672682,30.22,0.00
1753673042,30.41,0.00
1753673403,30.41,0.00
1753673763,30.54,0.00
1753674123,30.53,0.00
1753674482,30.37,0.00
1753674842,29.90,0.00
1753675202,29.88,0.00
1753675562,29.73,0.00
1753675923,29.73,0.00
1753676283,29.94,0.00
1753676643,30.16,0.00
1753677002,30.18,0.00
1753677362,30.42,0.00
1753677722,30.41,0.00
1753678082,30.41,0.00
1753678443,29.98,0.00
1753678803,30.00,0.00
1753679163,30.01,0.00
1753679523,29.84,0.00
1753679883,29.83,0.00
1753680243,29.86,0.00
1753680603,29.88,0.00
1753680962,29.88,0.00
1753681322,30.08,0.00
1753681682,29.95,0.00
1753682042,30.18,0.00
1753682403,30.17,0.00
1753682762,30.16,0.00
1753683122,30.17,0.00
1753683482,29.66,0.00
1753683842,29.68,0.00
1753684203,29.37,0.00
1753684563,29.61,0.00
1753684923,29.59,0.00
1753685282,29.57,0.00
1753685642,29.59,0.00
1753686002,29.58,0.00
1753686362,29.42,0.00
1753686723,29.45,0.00
1753687083,29.65,0.00
1753687443,29.64,0.00
1753687802,29.78,0.00
1753688162,29.54,0.00
1753688522,29.52,0.00
1753688882,29.49,0.00
1753689243,29.48,0.00
1753689603,29.50,0.00
1753689963,29.35,0.00
1753690323,29.36,0.00
1753690682,29.61,0.00
1753691042,29.75,0.00
1753691402,29.74,0.00
1753691763,29.74,0.00
1753692123,29.43,0.00
1753692483,29.45,0.00
1753692842,29.63,0.00
1753693202,29.48,0.00
1753693562,29.46,0.00
1753693922,29.31,0.00
1753694283,29.30,0.00
1753694643,29.30,0.00
1753695003,29.30,0.00
1753695362,29.28,0.00
1753695722,29.09,0.00
1753696082,29.08,0.00
1753696442,29.07,0.00
1753696802,29.06,0.00
1753697163,29.07,0.00
1753697523,29.08,0.00
1753697883,28.95,0.00
1753698243,28.94,0.00
1753698602,28.94,0.00
1753698962,28.96,0.00
1753699322,29.13,0.00
1753699682,29.15,0.00
1753700043,29.29,0.00
1753700403,29.29,0.00
1753700763,29.45,0.00
1753701122,29.45,0.00
1753701482,29.48,0.00
1753701842,29.62,0.00
1753702203,29.64,0.00
1753702563,29.86,0.00
1753702923,29.87,0.00
1753703282,29.88,0.00
1753703642,29.89,0.00
1753704002,29.88,0.00
1753704362,29.85,0.00
1753704723,29.85,0.00
1753705083,29.88,0.00
1753705443,30.02,0.00
1753705803,30.05,0.00
1753706163,30.05,0.00
1753706523,30.19,0.00
1753706883,30.05,0.00
1753707242,30.48,0.00
1753707602,30.76,0.00
1753707962,33.25,0.00
1753708323,33.42,0.00
1753708683,33.89,0.00
1753709043,33.90,0.00
1753709403,32.42,0.00
1753709762,31.84,0.00
1753710122,31.84,0.00
1753710482,31.84,0.00
1753710843,31.83,0.00
1753711203,32.16,0.00
1753711562,31.64,0.00
1753711923,31.91,0.00
1753712283,31.88,0.00
1753712643,31.90,0.00
1753713002,32.05,0.00
1753713362,32.05,0.00
1753713722,32.47,0.00
1753714082,33.26,0.00
1753714443,34.27,0.00
1753714803,34.41,0.00
1753715163,34.90,0.00
1753715522,34.88,0.00
1753715882,35.50,0.00
1753716242,35.13,0.00
1753716602,35.14,0.00
1753716963,35.01,0.00
1753717323,35.29,0.00
1753717683,35.66,0.00
1753718042,34.97,0.00
1753718402,34.95,0.00
1753718762,34.72,0.00
1753719122,35.61,0.00
1753719482,34.90,0.00
1753719842,34.90,0.00
1753720202,34.56,0.00
1753720563,34.59,0.00
1753720922,34.88,0.00
1753721282,34.38,0.00
1753721643,34.40,0.00
1753722003,34.74,0.00
1753722363,34.08,0.00
1753722723,34.62,0.00
1753723083,33.84,0.00
1753723443,34.40,0.00
1753723803,34.38,0.00
1753724163,34.24,0.00
1753724522,34.02,0.00
1753724882,34.21,0.00
1753725242,34.58,0.00
1753725602,34.74,0.00
1753725963,34.76,0.00
1753726323,35.03,0.00
1753726683,35.00,0.00
1753727043,34.99,0.00
1753727403,35.00,0.00
1753727763,35.16,0.00
1753728123,35.33,0.00
1753728482,35.33,0.00
1753728842,35.32,0.00
1753729202,35.66,0.00
1753729562,35.68,0.00
1753729923,35.31,0.00
1753730282,35.82,0.00
1753730642,35.83,0.00
1753731003,35.30,0.00
1753731363,35.85,0.00
1753731722,35.42,0.00
1753732083,35.43,0.00
1753732443,34.52,0.00
1753732803,34.78,0.00
1753733163,35.03,0.00
1753733523,34.81,0.00
1753733883,35.09,0.00
1753734242,35.08,0.00
1753734602,34.42,0.00
1753734962,34.56,0.00
1753735322,35.11,0.00
1753735682,34.02,0.00
1753736042,34.15,0.00
1753736402,33.78,0.00
1753736762,34.69,0.00
1753737123,35.35,0.00
1753737483,34.15,0.00
1753737842,34.55,0.00
1753738203,34.09,0.00
1753738563,33.72,0.00
1753738923,33.96,0.00
1753739283,32.83,0.00
1753739643,33.11,0.00
1753740002,32.90,0.00
1753740362,33.32,0.00
1753740722,33.33,0.00
1753741083,32.31,0.00
1753741443,32.05,0.00
1753741803,32.34,0.00
1753742162,32.52,0.00
1753742523,32.14,0.00
1753742883,31.85,0.00
1753743243,32.10,0.00
1753743602,31.90,0.00
1753743962,31.92,0.00
1753744322,31.77,0.00
1753744682,31.79,0.00
1753745043,32.02,0.00
1753745402,31.82,0.00
1753745762,31.65,0.00
1753746122,31.92,0.00
1753746483,31.79,0.00
1753746843,31.81,0.00
1753747202,31.79,0.00
1753747562,31.79,0.00
1753747923,31.61,0.00
1753748282,31.36,0.00
1753748642,31.51,0.00
1753749002,31.30,0.00
1753749362,31.28,0.00
1753749723,31.27,0.00
1753750083,31.30,0.00
1753750443,31.14,0.00
1753750802,31.17,0.00
1753751162,31.19,0.00
1753751522,31.21,0.00
1753751883,31.20,0.00
1753752243,31.00,0.00
1753752603,30.99,0.00
1753752963,31.01,0.00
1753753322,31.14,0.00
1753753683,30.97,0.00
1753754043,30.81,0.00
1753754403,31.04,0.00
1753754762,31.02,0.00
1753755122,30.89,0.00
1753755482,30.92,0.00
1753755843,30.89,0.00
1753756203,30.87,0.00
1753756563,30.88,0.00
1753756922,30.85,0.00
1753757283,30.88,0.00
1753757643,30.88,0.00
1753758003,30.88,0.00
1753758362,30.88,0.00
1753758722,30.89,0.00
1753759082,30.89,0.00
1753759442,30.89,0.00
1753759803,30.76,0.00
1753760163,30.90,0.00
1753760523,30.90,0.00
1753760882,30.88,0.00
1753761242,30.85,0.00
1753761602,30.88,0.00
1753761963,31.02,0.00
1753762323,30.86,0.00
1753762683,31.00,0.00
1753763042,30.99,0.00
1753763403,30.96,0.00
1753763762,30.94,0.00
1753764122,30.62,0.00
1753764482,30.61,0.00
1753764842,30.62,0.00
1753765203,30.59,0.00
1753765563,30.58,0.00
1753765923,30.57,0.00
1753766282,30.58,0.00
1753766642,30.57,0.00
1753767002,30.59,0.00
1753767362,30.61,0.00
1753767723,30.80,0.00
1753768083,30.79,0.00
1753768443,30.61,0.00
1753768803,30.62,0.00
1753769162,30.61,0.00
1753769523,30.62,0.00
1753769883,30.64,0.00
1753770243,30.65,0.00
1753770602,30.66,0.00
1753770962,30.64,0.00
1753771322,30.65,0.00
1753771683,30.65,0.00
1753772043,30.47,0.00
1753772403,30.23,0.00
1753772763,30.60,0.00
1753773122,30.61,0.00
1753773482,30.62,0.00
1753773842,30.60,0.00
1753774202,30.58,0.00
1753774563,30.56,0.00
1753774923,30.54,0.00
1753775283,30.55,0.00
1753775642,30.55,0.00
1753776002,30.54,0.00
1753776362,30.54,0.00
1753776723,30.54,0.00
1753777082,30.53,0.00
1753777442,30.50,0.00
1753777802,30.49,0.00
1753778163,30.27,0.00
1753778523,30.25,0.00
1753778883,30.24,0.00
1753779242,30.22,0.00
1753779602,30.00,0.00
1753779962,30.13,0.00
1753780322,30.12,0.00
1753780683,30.10,0.00
1753781043,29.94,0.00
1753781403,29.92,0.00
1753781763,29.90,0.00
1753782123,29.73,0.00
1753782483,29.72,0.00
1753782842,29.70,0.00
1753783202,29.68,0.00
1753783562,29.66,0.00
1753783922,29.64,0.00
1753784283,29.49,0.00
1753784643,29.49,0.00
1753785003,29.51,0.00
1753785362,29.51,0.00
1753785722,29.65,0.00
1753786082,29.66,0.00
1753786443,29.67,0.00
1753786803,29.69,0.00
1753787163,29.83,0.00
1753787522,29.82,0.00
1753787882,29.95,0.00
1753788242,29.97,0.00
1753788602,30.22,0.00
1753788962,29.81,0.00
1753789323,30.18,0.00
1753789683,30.18,0.00
1753790043,30.16,0.00
1753790402,30.18,0.00
1753790762,30.44,0.00
1753791122,30.81,0.00
1753791482,30.59,0.00
1753791843,30.59,0.00
1753792203,30.62,0.00
1753792563,30.78,0.00
1753792922,30.80,0.00
1753793282,30.96,0.00
1753793642,30.98,0.00
1753794002,31.21,0.00
1753794362,33.01,0.00
1753794722,33.91,0.00
1753795082,33.90,0.00
1753795443,34.30,0.00
1753795803,32.39,0.00
1753796162,32.80,0.00
1753796522,32.79,0.00
1753796883,32.48,0.00
1753797243,32.28,0.00
1753797603,32.27,0.00
1753797962,32.26,0.00
1753798323,32.27,0.00
1753798683,32.48,0.00
1753799042,32.62,0.00
1753799403,32.63,0.00
1753799763,33.04,0.00
1753800123,33.45,0.00
1753800482,34.05,0.00
1753800842,34.84,0.00
1753801202,36.04,0.00
1753801563,36.04,0.00
1753801923,35.48,0.00
1753802283,36.78,0.00
1753802642,36.95,0.00
1753803002,36.95,0.00
1753803362,36.16,0.00
1753803722,36.96,0.00
1753804083,36.52,0.00
1753804443,37.00,0.00
1753804802,36.73,0.00
1753805163,36.70,0.00
1753805523,36.22,0.00
1753805883,36.83,0.00
1753806242,36.04,0.00
1753806602,37.15,0.00
1753806962,36.27,0.00
1753807322,36.28,0.00
1753807682,35.30,0.00
1753808042,35.45,0.00
1753808402,35.86,0.00
1753808763,35.87,0.00
1753809122,35.52,0.00
1753809482,35.51,0.00
1753809842,35.49,0.00
1753810203,34.66,0.00
1753810562,34.65,0.00
1753810922,34.40,0.00
1753811282,34.83,0.00
1753811643,34.46,0.00
1753812003,34.59,0.00
1753812363,34.58,0.00
1753812722,34.56,0.00
1753813082,35.63,0.00
1753813443,35.76,0.00
1753813803,35.74,0.00
1753814162,35.76,0.00
1753814523,35.28,0.00
1753814882,35.05,0.00
1753815242,35.61,0.00
1753815602,36.09,0.00
1753815962,35.76,0.00
1753816323,36.12,0.00
1753816682,35.74,0.00
1753817042,35.23,0.00
1753817403,34.94,0.00
1753817763,33.96,0.00
1753818123,33.68,0.00
1753818483,33.69,0.00
1753818843,32.84,0.00
1753819203,32.85,0.00
1753819563,33.14,0.00
1753819923,32.95,0.00
1753820283,32.96,0.00
1753820642,32.70,0.00
1753821002,32.69,0.00
1753821362,31.52,0.00
1753821722,29.64,0.00
1753822082,27.40,0.00
1753822443,26.72,433.40
1753822802,26.41,1298.00
1753823163,28.06,615.70
1753823522,28.31,168.60
1753823883,28.74,213.90
1753824243,29.34,214.50
1753824603,29.68,218.90
1753824963,29.94,321.10
1753825322,27.01,150.40
1753825682,25.97,46.17
1753826042,26.63,24.21
1753826402,26.45,0.00
1753826763,26.03,0.00
1753827123,26.91,0.00
1753827482,26.91,0.00
1753827842,26.69,0.00
1753828203,26.91,0.00
1753828563,26.93,0.00
1753828923,26.95,0.00
1753829282,26.94,0.00
1753829642,27.27,0.00
1753830002,27.06,0.00
1753830362,27.08,0.00
1753830723,27.23,0.00
1753831083,27.21,0.00
1753831443,27.38,0.00
1753831802,27.17,0.00
1753832162,27.53,0.00
1753832522,27.24,0.00
1753832882,27.24,0.00
1753833243,27.38,0.00
1753833603,27.10,0.00
1753833962,27.08,0.00
1753834323,27.41,0.00
1753834683,27.27,0.00
1753835043,27.26,0.00
1753835402,27.28,0.00
1753835763,27.30,0.00
1753836122,27.27,0.00
1753836483,27.30,0.00
1753836843,27.46,0.00
1753837202,27.46,0.00
1753837563,27.47,0.00
1753837923,27.73,0.00
1753838283,28.14,0.00
1753838642,28.12,0.00
1753839002,27.69,0.00
1753839362,27.70,0.00
1753839723,27.89,0.00
1753840083,27.89,0.00
1753840443,27.90,0.00
1753840803,27.90,0.00
1753841162,27.91,0.00
1753841522,27.90,0.00
1753841882,27.76,0.00
1753842242,27.76,0.00
1753842603,27.76,0.00
1753842962,27.60,0.00
1753843322,27.62,0.00
1753843683,27.62,0.00
1753844043,27.47,0.00
1753844403,27.49,0.00
1753844763,27.65,0.00
1753845122,27.62,0.00
1753845482,27.60,0.00
1753845842,27.60,0.00
1753846203,27.60,0.00
1753846563,27.62,0.00
1753846923,27.62,0.00
1753847282,27.62,0.00
1753847642,27.64,0.00
1753848002,27.50,0.00
1753848362,27.51,0.00
1753848723,27.52,0.00
1753849083,27.50,0.00
1753849443,27.52,0.00
1753849803,27.51,0.00
1753850163,27.49,0.00
1753850523,27.49,0.00
1753850883,27.47,0.00
1753851242,27.49,0.00
1753851602,27.50,0.00
1753851962,27.51,0.00
1753852323,27.48,0.00
1753852683,27.18,0.00
1753853043,27.41,0.00
1753853402,27.42,0.00
1753853762,27.45,0.00
1753854122,27.44,0.00
1753854482,27.42,0.00
1753854843,27.24,0.00
1753855203,27.25,0.00
1753855563,27.26,0.00
1753855922,27.29,0.00
1753856282,27.31,0.00
1753856642,27.31,0.00
1753857002,27.31,0.00
1753857363,27.30,0.00
1753857723,27.30,0.00
1753858083,27.30,0.00
1753858442,27.30,0.00
1753858802,27.29,0.00
1753859162,27.32,0.00
1753859522,27.47,0.00
1753859883,27.47,0.00
1753860243,27.49,0.00
1753860603,27.47,0.00
1753860962,27.46,0.00
1753861322,27.27,0.00
1753861682,27.26,0.00
1753862042,27.27,0.00
1753862403,27.29,0.00
1753862763,27.27,0.00
1753863123,27.27,0.00
1753863483,27.69,0.00
1753863842,27.98,0.00
1753864202,28.12,0.00
1753864563,28.13,0.00
1753864922,27.90,0.00
1753865283,27.67,0.00
1753865643,27.65,0.00
1753866002,27.64,0.00
1753866362,27.63,0.00
1753866722,27.47,0.00
1753867083,27.46,0.00
1753867442,27.43,0.00
1753867802,27.43,0.00
1753868162,27.27,0.00
1753868522,27.28,0.00
1753868883,27.30,0.00
1753869243,27.32,0.00
1753869603,27.34,0.00
1753869962,27.35,0.00
1753870322,27.37,0.00
1753870683,27.37,0.00
1753871043,27.37,0.00
1753871403,27.38,0.00
1753871762,27.38,0.00
1753872122,27.37,0.00
1753872482,27.38,0.00
1753872842,27.39,0.00
1753873203,27.57,0.00
1753873563,27.57,0.00
1753873923,27.57,0.00
1753874282,27.59,0.00
1753874642,27.61,0.00
1753875002,27.85,0.00
1753875362,27.88,0.00
1753875722,27.90,0.00
1753876082,28.33,0.00
1753876443,28.71,0.00
1753876803,28.84,0.00
1753877163,29.10,0.00
1753877522,29.11,0.00
1753877882,29.32,0.00
1753878243,29.49,0.00
1753878603,29.97,0.00
1753878963,29.99,0.00
1753879323,30.39,0.00
1753879682,30.38,0.00
1753880042,30.40,0.00
1753880402,30.67,0.00
1753880763,33.71,0.00
1753881123,33.92,0.00
1753881483,33.50,0.00
1753881843,33.51,0.00
1753882203,32.90,0.00
1753882563,32.65,0.00
1753882922,32.12,0.00
1753883282,31.78,0.00
1753883642,32.10,0.00
1753884002,32.11,0.00
1753884362,32.14,0.00
1753884723,32.65,0.00
1753885083,32.67,0.00
1753885443,32.67,0.00
1753885803,32.84,0.00
1753886162,33.31,0.00
1753886522,33.04,0.00
1753886882,33.03,0.00
1753887242,33.44,0.00
1753887603,33.98,0.00
1753887963,33.99,0.00
1753888323,33.65,0.00
1753888683,33.40,0.00
1753889042,33.43,0.00
1753889403,33.67,0.00
1753889763,33.98,0.00
1753890122,36.64,0.00
1753890483,36.61,0.00
1753890843,36.43,0.00
1753891203,35.84,0.00
1753891562,36.20,0.00
1753891922,35.66,0.00
1753892282,34.21,0.00
1753892643,33.73,0.00
1753893003,33.00,0.00
1753893363,33.01,0.00
1753893723,32.79,0.00
1753894082,32.26,0.00
1753894442,32.48,0.00
1753894802,33.75,0.00
1753895162,34.17,0.00
1753895523,34.18,0.00
1753895883,33.68,0.00
1753896243,34.39,0.00
1753896603,32.53,0.00
1753896963,32.09,0.00
1753897322,31.90,0.00
1753897682,31.68,0.00
1753898042,30.49,0.00
1753898403,29.26,0.00
1753898763,27.53,0.00
1753899122,26.67,0.00
1753899482,25.83,0.00
1753899843,26.19,404.40
1753900203,28.80,3042.00
1753900563,25.65,1384.00
1753900922,25.50,645.50
1753901282,25.76,143.30
1753901642,26.16,374.90
1753902002,26.15,476.00
1753902363,25.82,793.10
1753902723,25.80,508.00
1753903083,25.56,435.40
1753903442,25.79,414.90
1753903803,25.98,440.20
1753904163,25.82,428.10
1753904523,25.39,643.70
1753904883,25.41,596.70
1753905243,25.97,517.30
1753905602,25.99,431.90
1753905962,25.98,336.40
1753906322,25.67,238.80
1753906682,26.09,157.20
1753907043,26.67,81.59
1753907403,26.30,10.68
1753907762,26.60,0.00
1753908122,27.13,0.00
1753908482,27.34,0.00
1753908842,27.33,0.00
1753909203,27.75,0.00
1753909562,27.75,0.00
1753909922,28.45,0.00
1753910282,28.68,0.00
1753910643,28.69,0.00
1753911003,28.83,0.00
1753911363,29.03,0.00
1753911722,29.16,0.00
1753912082,29.15,0.00
1753912442,29.17,0.00
1753912802,29.31,0.00
1753913163,29.49,0.00
1753913523,29.84,0.00
1753913882,30.09,0.00
1753914242,30.09,0.00
1753914603,29.83,0.00
1753914963,29.86,0.00
1753915322,29.57,0.00
1753915682,29.76,0.00
1753916042,29.76,0.00
1753916402,29.74,0.00
1753916763,29.42,0.00
1753917123,29.42,0.00
1753917482,29.39,0.00
1753917842,29.39,0.00
1753918202,29.19,0.00
1753918563,29.21,0.00
1753918923,29.22,0.00
1753919282,29.24,0.00
1753919642,29.38,0.00
1753920002,29.36,0.00
1753920362,29.35,0.00
1753920723,29.21,0.00
1753921083,29.19,0.00
1753921442,28.92,0.00
1753921802,28.76,0.00
1753922162,28.77,0.00
1753922522,28.77,0.00
1753922882,28.99,0.00
1753923243,28.99,0.00
1753923603,28.99,0.00
1753923962,28.97,0.00
1753924323,28.68,0.00
1753924683,28.66,0.00
1753925042,28.63,0.00
1753925402,28.64,0.00
1753925762,28.61,0.00
1753926123,28.48,0.00
1753926482,28.50,0.00
1753926842,28.36,0.00
1753927202,28.34,0.00
1753927562,28.32,0.00
1753927922,28.32,0.00
1753928283,28.29,0.00
1753928643,28.12,0.00
1753929003,28.13,0.00
1753929363,28.12,0.00
1753929723,28.12,0.00
1753930082,28.11,0.00
1753930442,28.11,0.00
1753930803,28.10,0.00
1753931162,28.10,0.00
1753931522,28.08,0.00
1753931882,27.95,0.00
1753932242,28.08,0.00
1753932603,28.09,0.00
1753932963,28.08,0.00
1753933323,28.06,0.00
1753933682,28.05,0.00
1753934042,28.03,0.00
1753934402,28.01,0.00
1753934763,28.01,0.00
1753935123,28.00,0.00
1753935613,27.99,0.00
1753935843,27.98,0.00
1753936202,27.98,0.00
1753936563,27.98,0.00
1753936923,28.00,0.00
1753937283,28.02,0.00
1753937643,28.04,0.00
1753938002,27.90,0.00
1753938362,27.93,0.00
1753938722,28.11,0.00
1753939082,28.10,0.00
1753939443,28.24,0.00
1753939803,28.10,0.00
1753940163,28.11,0.00
1753940522,28.35,0.00
1753940882,28.35,0.00
1753941242,28.34,0.00
1753941603,28.34,0.00
1753941963,28.35,0.00
1753942323,28.34,0.00
1753942683,28.35,0.00
1753943043,28.36,0.00
1753943402,28.52,0.00
1753943762,28.53,0.00
1753944122,27.30,0.00
1753944483,25.54,1122.00
1753944843,25.55,2165.00
1753945203,25.40,297.40
1753945562,25.16,73.87
1753945922,25.16,563.20
1753946282,25.30,326.70
1753946642,25.28,280.60
1753947003,25.29,286.10
1753947362,25.31,1178.00
1753947722,25.16,2529.00
1753948083,25.55,1325.00
1753948443,25.38,360.20
1753948803,25.40,0.00
1753949162,25.40,0.00
1753949522,25.59,0.00
1753949882,25.36,0.00
1753950242,25.49,0.00
1753950603,25.50,0.00
1753950963,25.93,0.00
1753951323,25.94,0.00
1753951682,25.92,0.00
1753952042,25.90,0.00
1753952402,26.10,0.00
1753952763,26.09,0.00
1753953122,26.07,0.00
1753953482,26.04,0.00
1753953842,26.05,0.00
1753954203,26.19,0.00
1753954563,26.19,0.00
1753954922,26.41,0.00
1753955282,26.28,0.00
1753955643,26.30,0.00
1753956003,26.43,0.00
1753956363,26.41,0.00
1753956722,26.40,0.00
1753957082,26.14,0.00
1753957442,26.41,0.00
1753957803,26.42,0.00
1753958163,26.64,0.00
1753958523,26.63,0.00
1753958882,26.61,0.00
1753959242,26.75,0.00
1753959602,26.59,0.00
1753959962,26.83,0.00
1753960323,26.85,0.00
1753960683,26.86,0.00
1753961043,26.61,0.00
1753961402,26.75,0.00
1753961762,26.76,0.00
1753962122,26.96,0.00
1753962482,26.98,0.00
1753962843,27.25,0.00
1753963203,27.45,0.00
1753963563,27.70,0.00
1753963923,28.14,0.00
1753964282,28.44,0.00
1753964642,29.25,0.00
1753965002,29.97,0.00
1753965362,30.30,0.00
1753965723,30.77,0.00
1753966083,31.07,0.00
1753966443,30.76,0.00
1753966803,29.43,0.00
1753967162,27.71,0.00
1753967522,27.10,0.00
1753967883,27.10,0.00
1753968243,25.95,0.00
1753968603,25.26,971.70
1753968962,25.48,0.00
1753969322,25.46,0.00
1753969682,25.43,0.00
1753970042,25.44,0.00
1753970403,25.42,0.00
1753970763,25.43,0.00
1753971123,25.60,0.00
1753971482,25.45,0.00
1753971842,25.47,0.00
1753972202,25.45,0.00
1753972562,25.73,0.00
1753972922,25.71,0.00
1753973283,25.71,0.00
1753973643,25.89,0.00
1753974003,25.90,0.00
1753974362,26.08,0.00
1753974722,26.05,0.00
1753975082,26.07,0.00
1753975442,26.22,0.00
1753975803,26.35,0.00
1753976163,26.37,0.00
1753976523,26.37,0.00
1753976883,26.70,0.00
1753977242,26.72,0.00
1753977602,26.96,0.00
1753977962,26.76,0.00
1753978322,26.77,0.00
1753978682,27.00,0.00
1753979042,27.13,0.00
1753979403,27.16,0.00
1753979763,27.41,0.00
1753980123,27.40,0.00
1753980482,27.69,0.00
1753980842,27.68,0.00
1753981202,27.71,0.00
1753981562,28.06,0.00
1753981923,27.84,0.00
1753982283,28.40,0.00
1753982643,28.64,0.00
1753983003,29.43,0.00
1753983362,30.59,0.00
1753983722,31.00,0.00
1753984082,31.52,0.00
1753984443,31.79,0.00
1753984802,31.81,0.00
1753985163,32.16,0.00
1753985523,32.39,0.00
1753985883,32.65,0.00
1753986243,32.46,0.00
1753986602,32.69,0.00
1753986963,32.83,0.00
1753987323,33.13,0.00
1753987683,33.15,0.00
1753988043,33.00,0.00
1753988403,32.76,0.00
1753988762,33.16,0.00
1753989122,33.16,0.00
1753989482,32.98,0.00
1753989843,33.22,0.00
1753990202,33.51,0.00
1753990562,32.92,0.00
1753990923,32.50,0.00
1753991283,33.08,0.00
1753991643,33.10,0.00
1753992003,33.36,0.00
1753992363,33.62,0.00
1753992722,33.75,0.00
1753993082,33.77,0.00
1753993442,33.35,0.00
1753993802,32.84,0.00
1753994163,33.41,0.00
1753994523,33.40,0.00
1753994883,32.97,0.00
1753995242,33.17,0.00
1753995602,32.67,0.00
1753995962,32.93,0.00
1753996322,32.75,0.00
1753996682,32.73,0.00
1753997042,32.50,0.00
1753997403,32.51,0.00
1753997762,32.48,0.00
1753998122,32.31,0.00
1753998482,32.29,0.00
1753998842,32.06,0.00
1753999203,32.05,0.00
1753999563,32.03,0.00
1753999923,32.03,0.00
1754000282,31.90,0.00
1754000642,31.70,0.00
1754001002,31.69,0.00
1754001362,31.53,0.00
1754001723,31.51,0.00
1754002083,31.28,0.00
1754002443,31.26,0.00
1754002802,31.13,0.00
1754003162,31.10,0.00
1754003523,30.81,0.00
1754003882,30.80,0.00
1754004242,30.59,0.00
1754004602,30.60,0.00
1754004962,30.58,0.00
1754005323,30.36,0.00
1754005683,30.34,0.00
1754006043,30.19,0.00
1754006402,30.17,0.00
1754006762,30.17,0.00
1754007122,30.02,0.00
1754007483,30.02,0.00
1754007842,30.00,0.00
1754008202,30.00,0.00
1754008562,30.00,0.00
1754008922,29.87,0.00
1754009283,29.89,0.00
1754009643,29.91,0.00
1754010003,29.90,0.00
1754010362,29.89,0.00
1754010723,29.88,0.00
1754011083,29.88,0.00
1754011443,29.89,0.00
1754011802,29.88,0.00
1754012162,29.88,0.00
1754012522,29.89,0.00
1754012882,29.88,0.00
1754013243,29.89,0.00
1754013603,29.89,0.00
1754013963,29.90,0.00
1754014322,30.04,0.00
1754014682,30.03,0.00
1754015042,30.02,0.00
1754015402,30.02,0.00
1754015762,30.02,0.00
1754016122,30.02,0.00
1754016483,30.03,0.00
1754016842,30.03,0.00
1754017202,30.05,0.00
1754017562,30.07,0.00
1754017922,30.08,0.00
1754018283,27.59,1030.00
1754018643,26.66,384.50
1754019002,25.86,400.10
1754019362,25.84,416.30
1754019723,25.85,397.80
1754020082,26.21,370.10
1754020442,26.02,347.90
1754020802,26.00,333.80
1754021162,25.83,308.00
1754021523,25.49,284.70
1754021883,25.51,264.90
1754022243,25.65,251.60
1754022602,25.37,235.80
1754022962,25.51,224.70
1754023322,25.82,215.00
1754023683,25.67,207.70
1754024043,25.81,198.80
1754024403,25.83,192.10
1754024762,25.85,185.50
1754025122,25.69,176.50
1754025482,25.67,165.30
