Real_Time,Temp_C,Cond_uScm-1
1747156682,27.76,0.00
1747157043,27.77,0.00
1747157403,28.13,0.00
1747157763,28.28,0.00
1747158122,28.44,0.00
1747158482,28.14,0.00
1747158842,28.14,0.00
1747159202,27.98,0.00
1747159563,28.12,0.00
1747159923,28.10,0.00
1747160283,27.95,0.00
1747160642,27.74,0.00
1747161002,27.97,0.00
1747161362,28.31,0.00
1747161723,28.53,0.00
1747162083,28.25,0.00
1747162443,28.24,0.00
1747162802,28.11,0.00
1747163162,28.40,0.00
1747163522,28.90,0.00
1747163883,28.53,0.00
1747164243,28.68,0.00
1747164603,27.94,0.00
1747164962,28.30,0.00
1747165322,28.67,0.00
1747165682,28.91,0.00
1747166042,29.16,0.00
1747166402,28.76,0.00
1747166763,29.24,0.00
1747167123,28.94,0.00
1747167483,29.11,0.00
1747167843,28.59,0.00
1747168203,28.76,0.00
1747168562,28.58,0.00
1747168922,28.27,0.00
1747169282,28.61,0.00
1747169642,28.03,0.00
1747170002,27.40,0.00
1747170362,26.93,0.00
1747170723,26.60,0.00
1747171083,26.14,0.00
1747171443,26.14,0.00
1747171802,27.09,0.00
1747172162,26.74,0.00
1747172522,26.58,0.00
1747172882,26.02,0.00
1747173242,25.79,0.00
1747173602,26.07,0.00
1747173962,25.62,0.00
1747174323,26.08,0.00
1747174683,26.32,0.00
1747175043,26.31,0.00
1747175402,26.03,0.00
1747175762,26.03,0.00
1747176122,25.55,0.00
1747176483,25.55,0.00
1747176843,25.55,0.00
1747177203,25.36,0.00
1747177562,25.35,0.00
1747177922,25.17,0.00
1747178282,25.15,0.00
1747178642,25.14,0.00
1747179003,25.16,0.00
1747179363,25.15,0.00
1747179723,25.00,0.00
1747180082,24.97,0.00
1747180442,24.82,0.00
1747180802,24.69,0.00
1747181163,24.67,0.00
1747181523,24.54,0.00
1747181883,24.41,0.00
1747182242,24.40,0.00
1747182602,24.38,0.00
1747182962,24.21,0.00
1747183323,24.21,0.00
1747183683,24.19,0.00
1747184043,23.96,0.00
1747184402,23.97,0.00
1747184762,23.96,0.00
1747185122,23.94,0.00
1747185482,23.93,0.00
1747185843,23.91,0.00
1747186203,23.76,0.00
1747186562,23.74,0.00
1747186922,22.73,0.00
1747187282,22.93,0.00
1747187643,23.51,0.00
1747188003,23.53,0.00
1747188363,23.55,0.00
1747188722,23.56,0.00
1747189082,23.54,0.00
1747189442,23.38,0.00
1747189803,23.37,0.00
1747190163,23.35,0.00
1747190523,23.18,0.00
1747190882,21.47,0.00
1747191242,21.89,0.00
1747191602,22.12,0.00
1747191963,22.14,0.00
1747192323,22.27,0.00
1747192683,22.25,0.00
1747193042,22.25,0.00
1747193402,22.25,0.00
1747193762,22.25,0.00
1747194123,22.24,0.00
1747194483,22.24,0.00
1747194843,22.23,0.00
1747195202,22.23,0.00
1747195562,22.22,0.00
1747195922,22.21,0.00
1747196282,22.19,0.00
1747196643,22.17,0.00
1747197003,22.14,0.00
1747197363,22.02,0.00
1747197722,22.02,0.00
1747198082,22.01,0.00
1747198442,22.00,0.00
1747198803,21.99,0.00
1747199163,22.01,0.00
1747199523,22.03,0.00
1747199882,22.05,0.00
1747200242,22.23,0.00
1747200602,22.25,0.00
1747200963,22.27,0.00
1747201323,22.30,0.00
1747201683,22.32,0.00
1747202042,22.34,0.00
1747202403,22.50,0.00
1747202763,22.49,0.00
1747203122,22.48,0.00
1747203482,22.48,0.00
1747203842,22.50,0.00
1747204203,22.51,0.00
1747204563,22.53,0.00
1747204923,22.54,0.00
1747205282,22.54,0.00
1747205643,22.55,0.00
1747206003,22.54,0.00
1747206362,22.55,0.00
1747206722,22.57,0.00
1747207082,22.72,0.00
1747207443,22.71,0.00
1747207803,22.71,0.00
1747208163,22.72,0.00
1747208522,22.72,0.00
1747208882,22.73,0.00
1747209242,22.72,0.00
1747209603,22.72,0.00
1747209963,22.70,0.00
1747210323,22.68,0.00
1747210682,22.66,0.00
1747211042,22.64,0.00
1747211402,22.63,0.00
1747211763,22.64,0.00
1747212123,22.62,0.00
1747212483,22.62,0.00
1747212842,22.60,0.00
1747213202,22.59,0.00
1747213562,22.58,0.00
1747213923,22.44,0.00
1747214283,22.44,0.00
1747214643,22.43,0.00
1747215002,22.41,0.00
1747215362,22.43,0.00
1747215722,22.41,0.00
1747216082,22.41,0.00
1747216442,22.41,0.00
1747216802,22.38,0.00
1747217163,22.37,0.00
1747217523,22.20,0.00
1747217883,22.34,0.00
1747218242,22.34,0.00
1747218602,22.35,0.00
1747218962,22.35,0.00
1747219323,22.37,0.00
1747219683,22.39,0.00
1747220042,22.58,0.00
1747220402,22.59,0.00
1747220762,22.62,0.00
1747221123,22.91,0.00
1747221483,23.12,0.00
1747221843,23.34,0.00
1747222202,23.55,0.00
1747222562,23.71,0.00
1747222922,24.01,0.00
1747223282,24.22,0.00
1747223643,24.36,0.00
1747224003,24.37,0.00
1747224362,24.35,0.00
1747224723,24.20,0.00
1747225083,24.59,0.00
1747225443,24.57,0.00
1747225802,24.59,0.00
1747226162,24.86,0.00
1747226522,25.20,0.00
1747226883,25.22,0.00
1747227243,26.30,0.00
1747227603,28.64,0.00
1747227962,27.53,0.00
1747228323,25.24,0.00
1747228683,26.11,0.00
1747229042,25.28,0.00
1747229402,25.60,0.00
1747229762,26.08,0.00
1747230123,26.07,0.00
1747230483,26.65,0.00
1747230843,26.39,0.00
1747231202,26.73,0.00
1747231562,26.71,0.00
1747231922,25.89,0.00
1747232282,25.88,0.00
1747232642,25.70,0.00
1747233002,26.19,0.00
1747233363,27.06,0.00
1747233723,26.62,0.00
1747234083,27.78,0.00
1747234442,27.49,0.00
1747234802,28.91,0.00
1747235162,28.57,0.00
1747235522,28.91,0.00
1747235883,28.91,0.00
1747236243,29.39,0.00
1747236603,29.37,0.00
1747236962,29.20,0.00
1747237322,28.65,0.00
1747237682,29.07,0.00
1747238043,28.94,0.00
1747238403,28.08,0.00
1747238763,27.32,0.00
1747239122,27.68,0.00
1747239482,27.81,0.00
1747239842,26.03,0.00
1747240203,26.28,0.00
1747240563,26.27,0.00
1747240923,26.02,0.00
1747241282,26.02,0.00
1747241642,26.22,0.00
1747242002,24.52,0.00
1747242363,24.15,0.00
1747242723,23.92,0.00
1747243083,24.11,0.00
1747243442,23.19,0.00
1747243802,23.69,0.00
1747244162,23.91,0.00
1747244522,23.26,0.00
1747244883,22.82,0.00
1747245243,22.82,0.00
1747245603,23.15,0.00
1747245962,23.85,0.00
1747246322,26.38,0.00
1747246682,26.40,0.00
1747247042,25.81,0.00
1747247403,25.83,0.00
1747247763,25.82,0.00
1747248122,26.02,0.00
1747248482,26.25,0.00
1747248842,27.39,0.00
1747249203,27.72,0.00
1747249563,26.65,0.00
1747249923,27.91,0.00
1747250282,27.45,0.00
1747250642,27.92,0.00
1747251002,28.19,0.00
1747251362,27.98,0.00
1747251723,27.83,0.00
1747252083,28.28,0.00
1747252443,28.67,0.00
1747252802,29.08,0.00
1747253162,29.25,0.00
1747253522,29.41,0.00
1747253883,28.57,0.00
1747254243,28.59,0.00
1747254603,28.42,0.00
1747254962,27.73,0.00
1747255322,28.13,0.00
1747255682,28.16,0.00
1747256043,27.90,0.00
1747256403,27.15,0.00
1747256763,26.69,0.00
1747257123,26.53,0.00
1747257482,26.05,0.00
1747257842,25.85,0.00
1747258202,25.85,0.00
1747258563,25.60,0.00
1747258922,25.59,0.00
1747259282,25.97,0.00
1747259643,25.82,0.00
1747260003,25.64,0.00
1747260363,25.21,0.00
1747260722,25.21,0.00
1747261082,25.23,0.00
1747261443,25.20,0.00
1747261802,25.06,0.00
1747262162,25.04,0.00
1747262522,25.03,0.00
1747262883,24.82,0.00
1747263243,24.80,0.00
1747263603,24.79,0.00
1747263962,24.78,0.00
1747264322,24.77,0.00
1747264682,24.76,0.00
1747265043,24.74,0.00
1747265403,24.61,0.00
1747265763,24.62,0.00
1747266122,24.60,0.00
1747266482,24.47,0.00
1747266842,24.48,0.00
1747267203,24.48,0.00
1747267563,24.33,0.00
1747267923,24.32,0.00
1747268282,24.18,0.00
1747268642,24.19,0.00
1747269003,24.20,0.00
1747269362,24.19,0.00
1747269722,24.16,0.00
1747270082,24.14,0.00
1747270442,24.12,0.00
1747270803,23.98,0.00
1747271163,23.98,0.00
1747271522,23.98,0.00
1747271883,23.98,0.00
1747272243,23.97,0.00
1747272603,23.97,0.00
1747272962,23.97,0.00
1747273322,23.99,0.00
1747273682,23.99,0.00
1747274043,23.99,0.00
1747274403,23.99,0.00
1747274763,24.00,0.00
1747275122,24.00,0.00
1747275482,24.00,0.00
1747275842,24.00,0.00
1747276203,23.99,0.00
1747276563,23.98,0.00
1747276923,23.97,0.00
1747277282,23.97,0.00
1747277642,23.97,0.00
1747278002,23.96,0.00
1747278363,23.95,0.00
1747278723,23.95,0.00
1747279083,23.94,0.00
1747279442,23.93,0.00
1747279802,23.93,0.00
1747280162,23.92,0.00
1747280523,23.90,0.00
1747280882,23.89,0.00
1747281242,23.90,0.00
1747281603,23.90,0.00
1747281963,23.91,0.00
1747282323,23.91,0.00
1747282683,23.92,0.00
1747283042,23.92,0.00
1747283402,23.92,0.00
1747283762,23.90,0.00
1747284123,23.74,0.00
1747284483,23.75,0.00
1747284843,23.73,0.00
1747285202,23.58,0.00
1747285562,23.59,0.00
1747285923,23.61,0.00
1747286283,23.61,0.00
1747286643,23.60,0.00
1747287002,23.60,0.00
1747287362,23.58,0.00
1747287722,23.57,0.00
1747288083,23.55,0.00
1747288443,23.53,0.00
1747288803,23.51,0.00
1747289163,23.49,0.00
1747289523,23.47,0.00
1747289883,23.46,0.00
1747290242,23.44,0.00
1747290602,23.42,0.00
1747290962,23.42,0.00
1747291323,23.42,0.00
1747291683,23.43,0.00
1747292042,23.43,0.00
1747292402,23.42,0.00
1747292762,23.41,0.00
1747293123,23.40,0.00
1747293483,23.39,0.00
1747293843,23.37,0.00
1747294202,23.37,0.00
1747294562,23.35,0.00
1747294922,23.35,0.00
1747295283,23.35,0.00
1747295643,23.35,0.00
1747296003,23.34,0.00
1747296362,23.33,0.00
1747296722,23.32,0.00
1747297082,23.32,0.00
1747297442,23.29,0.00
1747297803,23.29,0.00
1747298163,23.27,0.00
1747298522,23.26,0.00
1747298882,23.25,0.00
1747299242,23.24,0.00
1747299603,23.25,0.00
1747299963,23.27,0.00
1747300323,23.28,0.00
1747300682,23.43,0.00
1747301042,23.43,0.00
1747301402,23.41,0.00
1747301763,23.39,0.00
1747302123,23.39,0.00
1747302483,23.38,0.00
1747302842,23.22,0.00
1747303202,23.22,0.00
1747303562,23.20,0.00
1747303923,23.19,0.00
1747304285,23.19,0.00
1747304643,23.19,0.00
1747305003,23.20,0.00
1747305363,23.21,0.00
1747305722,23.36,0.00
1747306082,23.37,0.00
1747306443,23.63,0.00
1747306803,23.83,0.00
1747307163,24.01,0.00
1747307522,24.20,0.00
1747307882,24.22,0.00
1747308242,24.25,0.00
1747308603,24.48,0.00
1747308963,24.48,0.00
1747309323,24.50,0.00
1747309682,24.63,0.00
1747310042,24.64,0.00
1747310402,24.66,0.00
1747310763,24.86,0.00
1747311123,25.07,0.00
1747311482,25.10,0.00
1747311842,25.26,0.00
1747312203,25.50,0.00
1747312563,25.67,0.00
1747312922,25.86,0.00
1747313282,26.05,0.00
1747313642,27.09,0.00
1747314002,28.61,0.00
1747314363,29.50,0.00
1747314723,29.72,0.00
1747315083,29.14,0.00
1747315442,27.58,0.00
1747315802,27.14,0.00
1747316162,27.48,0.00
1747316523,27.47,0.00
1747316883,27.62,0.00
1747317243,27.81,0.00
1747317602,28.07,0.00
1747317962,27.94,0.00
1747318322,28.14,0.00
1747318683,28.70,0.00
1747319043,28.27,0.00
1747319403,28.93,0.00
1747319762,30.11,0.00
1747320122,31.13,0.00
1747320483,31.82,0.00
1747320843,31.42,0.00
1747321202,32.44,0.00
1747321562,31.83,0.00
1747321922,32.07,0.00
1747322282,32.40,0.00
1747322643,31.07,0.00
1747323003,31.79,0.00
1747323363,32.33,0.00
1747323722,32.09,0.00
1747324082,31.50,0.00
1747324442,32.60,0.00
1747324803,31.64,0.00
1747325163,31.48,0.00
1747325523,30.85,0.00
1747325882,30.86,0.00
1747326242,30.99,0.00
1747326602,31.36,0.00
1747326963,31.21,0.00
1747327323,30.32,0.00
1747327683,30.81,0.00
1747328042,31.04,0.00
1747328402,30.23,0.00
1747328762,30.07,0.00
1747329123,30.42,0.00
1747329483,30.80,0.00
1747329843,30.26,0.00
1747330202,30.54,0.00
1747330562,30.52,0.00
1747330922,31.07,0.00
1747331282,31.32,0.00
1747331643,31.00,0.00
1747332003,31.59,0.00
1747332363,31.17,0.00
1747332722,31.18,0.00
1747333082,30.76,0.00
1747333442,31.16,0.00
1747333803,31.15,0.00
1747334163,31.17,0.00
1747334523,31.17,0.00
1747334882,30.53,0.00
1747335242,30.85,0.00
1747335602,30.53,0.00
1747335963,30.33,0.00
1747336323,30.47,0.00
1747336683,30.92,0.00
1747337042,30.45,0.00
1747337402,30.16,0.00
1747337762,30.36,0.00
1747338122,30.35,0.00
1747338483,30.34,0.00
1747338843,31.15,0.00
1747339203,31.01,0.00
1747339562,30.25,0.00
1747339922,30.84,0.00
1747340282,31.04,0.00
1747340643,30.78,0.00
1747341003,29.86,0.00
1747341363,29.84,0.00
1747341722,30.14,0.00
1747342082,29.84,0.00
1747342442,30.00,0.00
1747342802,30.00,0.00
1747343163,30.39,0.00
1747343523,30.42,0.00
1747343883,30.39,0.00
1747344242,30.67,0.00
1747344602,29.96,0.00
1747344962,29.37,0.00
1747345323,29.39,0.00
1747345683,28.50,0.00
1747346043,28.16,0.00
1747346402,28.17,0.00
1747346762,28.04,0.00
1747347123,27.84,0.00
1747347483,27.71,0.00
1747347843,27.69,0.00
1747348203,27.71,0.00
1747348562,27.84,0.00
1747348922,27.59,0.00
1747349282,27.58,0.00
1747349643,27.40,0.00
1747350003,27.38,0.00
1747350363,27.36,0.00
1747350722,27.14,0.00
1747351082,26.88,0.00
1747351443,26.65,0.00
1747351803,26.48,0.00
1747352163,26.32,0.00
1747352522,26.17,0.00
1747352882,26.03,0.00
1747353242,26.02,0.00
1747353602,25.84,0.00
1747353963,25.69,0.00
1747354323,25.68,0.00
1747354683,25.67,0.00
1747355042,25.65,0.00
1747355402,25.63,0.00
1747355762,25.47,0.00
1747356123,25.48,0.00
1747356483,25.46,0.00
1747356843,25.32,0.00
1747357203,25.32,0.00
1747357563,25.32,0.00
1747357922,25.31,0.00
1747358282,25.30,0.00
1747358642,25.16,0.00
1747359002,25.18,0.00
1747359363,25.18,0.00
1747359723,25.18,0.00
1747360083,25.01,0.00
1747360443,25.01,0.00
1747360803,25.02,0.00
1747361163,25.00,0.00
1747361522,24.99,0.00
1747361882,24.98,0.00
1747362242,24.97,0.00
1747362603,24.94,0.00
1747362963,24.92,0.00
1747363323,24.76,0.00
1747363682,24.76,0.00
1747364042,24.75,0.00
1747364403,24.74,0.00
1747364763,24.75,0.00
1747365123,24.73,0.00
1747365482,24.72,0.00
1747365842,24.71,0.00
1747366202,24.56,0.00
1747366563,24.56,0.00
1747366923,24.56,0.00
1747367283,24.55,0.00
1747367642,24.54,0.00
1747368002,24.55,0.00
1747368363,24.53,0.00
1747368723,24.51,0.00
1747369083,24.49,0.00
1747369442,24.48,0.00
1747369802,24.46,0.00
1747370162,24.44,0.00
1747370523,24.42,0.00
1747370883,24.40,0.00
1747371243,24.38,0.00
1747371603,24.22,0.00
1747371962,24.23,0.00
1747372322,24.22,0.00
1747372682,24.24,0.00
1747373042,24.25,0.00
1747373402,24.24,0.00
1747373763,24.24,0.00
1747374123,24.23,0.00
1747374483,24.22,0.00
1747374842,24.19,0.00
1747375202,24.06,0.00
1747375562,24.08,0.00
1747375923,24.08,0.00
1747376283,24.08,0.00
1747376643,24.08,0.00
1747377002,24.08,0.00
1747377362,24.08,0.00
1747377722,24.07,0.00
1747378082,24.07,0.00
1747378443,24.07,0.00
1747378802,24.06,0.00
1747379162,24.03,0.00
1747379523,24.01,0.00
1747379883,24.01,0.00
1747380243,24.00,0.00
1747380602,24.00,0.00
1747380962,24.00,0.00
1747381322,24.01,0.00
1747381682,24.01,0.00
1747382042,24.00,0.00
1747382402,24.00,0.00
1747382763,23.88,0.00
1747383123,23.89,0.00
1747383483,23.89,0.00
1747383842,23.89,0.00
1747384202,23.88,0.00
1747384562,23.88,0.00
1747384923,23.88,0.00
1747385283,23.88,0.00
1747385642,23.88,0.00
1747386003,23.85,0.00
1747386363,23.84,0.00
1747386722,23.83,0.00
1747387082,23.82,0.00
1747387442,23.80,0.00
1747387802,23.80,0.00
1747388162,23.79,0.00
1747388522,23.79,0.00
1747388882,23.80,0.00
1747389243,23.79,0.00
1747389603,23.78,0.00
1747389963,23.77,0.00
1747390322,23.76,0.00
1747390682,23.77,0.00
1747391042,23.96,0.00
1747391403,23.99,0.00
1747391763,24.16,0.00
1747392122,24.17,0.00
1747392482,24.18,0.00
1747392843,24.21,0.00
1747393202,24.46,0.00
1747393562,24.47,0.00
1747393923,24.61,0.00
1747394283,24.86,0.00
1747394643,24.86,0.00
1747395002,24.89,0.00
1747395362,25.11,0.00
1747395723,25.11,0.00
1747396083,25.10,0.00
1747396442,25.25,0.00
1747396802,25.41,0.00
1747397162,25.42,0.00
1747397523,25.44,0.00
1747398118,25.60,0.00
1747398242,25.62,0.00
1747398602,25.81,0.00
1747398962,25.82,0.00
1747399322,26.21,0.00
1747399683,26.44,0.00
1747400043,27.45,0.00
1747400403,28.77,0.00
1747400762,27.23,0.00
1747401122,27.09,0.00
1747401482,26.90,0.00
1747401843,27.76,0.00
1747402203,27.78,0.00
1747402563,28.09,0.00
1747402922,28.25,0.00
1747403282,28.24,0.00
1747403642,28.26,0.00
1747404003,28.77,0.00
1747404363,29.11,0.00
1747404723,29.48,0.00
1747405083,29.63,0.00
1747405442,29.63,0.00
1747405802,30.20,0.00
1747406162,31.62,0.00
1747406523,31.48,0.00
1747406883,31.48,0.00
1747407243,32.71,0.00
1747407602,33.99,0.00
1747407962,32.04,0.00
1747408322,32.24,0.00
1747408682,30.68,0.00
1747409043,30.09,0.00
1747409403,30.11,0.00
1747409763,30.13,0.00
1747410122,31.48,0.00
1747410482,31.47,0.00
1747410842,31.16,0.00
1747411203,31.33,0.00
1747411563,30.22,0.00
1747411923,30.81,0.00
1747412282,30.80,0.00
1747412642,31.20,0.00
1747413002,31.46,0.00
1747413363,31.29,0.00
1747413723,30.70,0.00
1747414083,30.46,0.00
1747414442,30.30,0.00
1747414802,30.30,0.00
1747415162,30.54,0.00
1747415523,30.53,0.00
1747415883,30.53,0.00
1747416243,31.10,0.00
1747416602,30.86,0.00
1747416962,30.85,0.00
1747417322,30.82,0.00
1747417683,30.58,0.00
1747418043,30.57,0.00
1747418403,31.58,0.00
1747418762,31.33,0.00
1747419122,31.46,0.00
1747419482,31.00,0.00
1747419842,31.15,0.00
1747420203,30.99,0.00
1747420563,30.61,0.00
1747420922,30.21,0.00
1747421282,30.57,0.00
1747421642,30.19,0.00
1747422003,30.17,0.00
1747422363,30.30,0.00
1747422723,30.75,0.00
1747423082,30.75,0.00
1747423442,30.76,0.00
1747423802,30.77,0.00
1747424162,30.32,0.00
1747424522,31.07,0.00
1747424882,31.70,0.00
1747425242,31.43,0.00
1747425603,31.11,0.00
1747425963,31.53,0.00
1747426323,30.65,0.00
1747426682,31.06,0.00
1747427042,31.25,0.00
1747427402,30.94,0.00
1747427763,30.94,0.00
1747428123,30.11,0.00
1747428482,30.27,0.00
1747428842,29.92,0.00
1747429202,30.12,0.00
1747429562,30.15,0.00
1747429923,31.02,0.00
1747430283,31.00,0.00
1747430643,31.50,0.00
1747431002,31.20,0.00
1747431362,30.13,0.00
1747431722,29.25,0.00
1747432083,29.22,0.00
1747432443,30.57,0.00
1747432803,30.42,0.00
1747433162,30.74,0.00
1747433523,30.73,0.00
1747433883,30.30,0.00
1747434242,30.53,0.00
1747434602,30.03,0.00
1747434962,30.01,0.00
1747435323,30.22,0.00
1747435683,29.94,0.00
1747436043,29.72,0.00
1747436402,29.73,0.00
1747436762,29.48,0.00
1747437122,29.48,0.00
1747437483,29.33,0.00
1747437843,29.33,0.00
1747438203,27.81,0.00
1747438563,27.79,0.00
1747438922,28.14,0.00
1747439282,28.15,0.00
1747439642,28.12,0.00
1747440003,27.73,0.00
1747440363,27.75,0.00
1747440722,27.60,0.00
1747441082,27.58,0.00
1747441442,27.34,0.00
1747441803,27.32,0.00
1747442163,27.07,0.00
1747442523,26.89,0.00
1747442882,26.91,0.00
1747443242,26.89,0.00
1747443602,26.74,0.00
1747443963,26.74,0.00
1747444323,26.72,0.00
1747444683,26.71,0.00
1747445042,26.56,0.00
1747445402,26.57,0.00
1747445762,26.57,0.00
1747446123,26.43,0.00
1747446483,26.42,0.00
1747446843,26.27,0.00
1747447202,26.27,0.00
1747447562,26.29,0.00
1747447922,26.30,0.00
1747448283,26.28,0.00
1747448643,26.26,0.00
1747449003,26.25,0.00
1747449363,26.09,0.00
1747449722,26.08,0.00
1747450082,25.94,0.00
1747450442,25.93,0.00
1747450803,25.94,0.00
1747451163,25.95,0.00
1747451523,25.95,0.00
1747451882,25.94,0.00
1747452242,25.92,0.00
1747452602,25.91,0.00
1747452963,25.89,0.00
1747453323,25.88,0.00
1747453683,25.87,0.00
1747454042,25.87,0.00
1747454402,25.87,0.00
1747454762,25.85,0.00
1747455123,25.71,0.00
1747455483,25.71,0.00
1747455843,25.73,0.00
1747456203,25.75,0.00
1747456562,25.76,0.00
1747456922,25.78,0.00
1747457283,25.92,0.00
1747457642,25.92,0.00
1747458002,25.93,0.00
1747458362,25.92,0.00
1747458723,25.92,0.00
1747459083,25.93,0.00
1747459443,25.95,0.00
1747459802,25.95,0.00
1747460162,25.94,0.00
1747460522,25.94,0.00
1747460883,25.97,0.00
1747461242,25.99,0.00
1747461602,26.00,0.00
1747461963,26.01,0.00
1747462323,26.03,0.00
1747462683,26.03,0.00
1747463042,26.04,0.00
1747463402,26.03,0.00
1747463762,26.02,0.00
1747464123,26.03,0.00
1747464483,26.02,0.00
1747464843,26.03,0.00
1747465202,26.02,0.00
1747465562,26.02,0.00
1747465922,26.00,0.00
1747466283,25.83,0.00
1747466643,25.82,0.00
1747467003,25.81,0.00
1747467362,25.79,0.00
1747467722,25.66,0.00
1747468082,25.66,0.00
1747468443,25.64,0.00
1747468803,25.51,0.00
1747469163,25.50,0.00
1747469522,25.49,0.00
1747469882,25.48,0.00
1747470242,25.46,0.00
1747470603,25.33,0.00
1747470963,25.32,0.00
1747471323,25.31,0.00
1747471682,25.29,0.00
1747472042,25.26,0.00
1747472402,25.24,0.00
1747472762,25.09,0.00
1747473123,25.08,0.00
1747473483,25.07,0.00
1747473843,25.04,0.00
1747474202,24.90,0.00
1747474562,24.89,0.00
1747474922,24.88,0.00
1747475283,24.87,0.00
1747475643,24.86,0.00
1747476003,24.84,0.00
1747476362,24.82,0.00
1747476722,24.81,0.00
1747477082,24.82,0.00
1747477443,24.84,0.00
1747477803,24.99,0.00
1747478163,25.00,0.00
1747478522,25.18,0.00
1747478882,25.32,0.00
1747479242,25.33,0.00
1747479602,25.48,0.00
1747479963,25.49,0.00
1747480323,25.51,0.00
1747480683,25.66,0.00
1747481042,25.89,0.00
1747481402,26.16,0.00
1747481762,26.44,0.00
1747482123,26.73,0.00
1747482483,26.86,0.00
1747482843,27.10,0.00
1747483202,27.28,0.00
1747483562,27.29,0.00
1747483922,27.30,0.00
1747484282,27.30,0.00
1747484643,27.55,0.00
1747485003,27.91,0.00
1747485363,27.90,0.00
1747485722,28.08,0.00
1747486082,28.57,0.00
1747486442,29.24,0.00
1747486803,30.46,0.00
1747487163,30.44,0.00
1747487523,30.04,0.00
1747487882,31.82,0.00
1747488242,30.43,0.00
1747488602,30.25,0.00
1747488963,30.09,0.00
1747489323,30.61,0.00
1747489682,30.93,0.00
1747490043,30.94,0.00
1747490403,31.19,0.00
1747490763,31.44,0.00
1747491122,31.45,0.00
1747491482,31.60,0.00
1747491842,31.44,0.00
1747492203,31.59,0.00
1747492563,32.30,0.00
1747492923,33.54,0.00
1747493282,33.16,0.00
1747493642,33.33,0.00
1747494003,32.72,0.00
1747494363,32.73,0.00
1747494723,33.21,0.00
1747495083,32.78,0.00
1747495443,33.80,0.00
1747495803,32.92,0.00
1747496163,33.56,0.00
1747496522,33.00,0.00
1747496882,33.01,0.00
1747497242,33.34,0.00
1747497603,32.85,0.00
1747497963,32.70,0.00
1747498323,33.30,0.00
1747498682,33.60,0.00
1747499042,34.33,0.00
1747499402,33.89,0.00
1747499763,33.91,0.00
1747500123,33.89,0.00
1747500482,34.03,0.00
1747500842,33.32,0.00
1747501202,31.90,0.00
1747501563,31.66,0.00
1747501923,31.92,0.00
1747502283,31.94,0.00
1747502642,32.33,0.00
1747503002,32.13,0.00
1747503362,31.79,0.00
1747503723,31.80,0.00
1747504083,33.41,0.00
1747504443,33.42,0.00
1747504802,33.56,0.00
1747505162,33.04,0.00
1747505522,32.86,0.00
1747505883,31.64,0.00
1747506243,31.64,0.00
1747506603,31.30,0.00
1747506962,31.03,0.00
1747507322,30.83,0.00
1747507682,30.53,0.00
1747508043,30.36,0.00
1747508403,30.37,0.00
1747508763,30.51,0.00
1747509122,30.09,0.00
1747509482,30.10,0.00
1747509842,30.10,0.00
1747510203,29.84,0.00
1747510563,29.85,0.00
1747510922,30.13,0.00
1747511282,30.11,0.00
1747511642,29.97,0.00
1747512002,30.00,0.00
1747512362,30.03,0.00
1747512723,30.24,0.00
1747513083,30.01,0.00
1747513443,29.50,0.00
1747513802,29.65,0.00
1747514162,30.34,0.00
1747514522,29.75,0.00
1747514883,29.61,0.00
1747515243,30.30,0.00
1747515603,30.33,0.00
1747515962,30.30,0.00
1747516322,31.23,0.00
1747516682,31.55,0.00
1747517043,31.40,0.00
1747517403,31.05,0.00
1747517763,31.20,0.00
1747518122,30.61,0.00
1747518482,30.45,0.00
1747518842,30.19,0.00
1747519203,30.04,0.00
1747519563,30.04,0.00
1747519922,30.38,0.00
1747520282,30.24,0.00
1747520643,29.92,0.00
1747521003,29.91,0.00
1747521363,29.63,0.00
1747521723,29.62,0.00
1747522082,29.44,0.00
1747522442,29.13,0.00
1747522803,28.84,0.00
1747523163,28.50,0.00
1747523523,28.63,0.00
1747523882,28.46,0.00
1747524242,28.44,0.00
1747524602,28.30,0.00
1747524963,28.31,0.00
1747525323,28.29,0.00
1747525683,28.28,0.00
1747526042,28.26,0.00
1747526402,28.04,0.00
1747526762,28.02,0.00
1747527123,28.01,0.00
1747527483,27.85,0.00
1747527843,27.71,0.00
1747528202,27.53,0.00
1747528562,27.52,0.00
1747528922,27.39,0.00
1747529283,27.21,0.00
1747529643,27.19,0.00
1747530003,26.94,0.00
1747530362,26.92,0.00
1747530722,26.90,0.00
1747531082,26.74,0.00
1747531443,26.73,0.00
1747531803,26.71,0.00
1747532162,26.69,0.00
1747532523,26.67,0.00
1747532883,26.66,0.00
1747533243,26.64,0.00
1747533602,26.62,0.00
1747533962,26.60,0.00
1747534322,26.58,0.00
1747534682,26.42,0.00
1747535042,26.43,0.00
1747535402,26.42,0.00
1747535763,26.42,0.00
1747536123,26.40,0.00
1747536482,26.38,0.00
1747536842,26.18,0.00
1747537202,26.20,0.00
1747537562,26.23,0.00
1747537923,26.23,0.00
1747538282,26.25,0.00
1747538642,26.26,0.00
1747539003,26.11,0.00
1747539363,26.12,0.00
1747539722,26.10,0.00
1747540082,26.08,0.00
1747540442,25.90,0.00
1747540803,26.04,0.00
1747541163,26.05,0.00
1747541523,26.02,0.00
1747541882,26.01,0.00
1747542242,25.87,0.00
1747542602,25.88,0.00
1747542963,25.88,0.00
1747543323,25.88,0.00
